Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1367,1,4,41,2665,1,3,3,0,4,0,10,2,2,4,5,5,6,1977,1977,1,1,5,5,2,0,3,4,2,4,4,3,0,548,5,173,36,757,1,0,1,5,925,550,0,1475,0,0,2,0,4,1,3,6,6,1,1,1977.0,2,1,336,5,5,2,104,26,0,0,0,0,0,5,2006,8,4
348,1,3,36,2448,1,3,3,0,4,0,16,2,2,3,5,7,5,2003,2004,1,1,12,15,3,106,2,4,2,2,4,3,2,573,6,0,191,764,1,0,1,5,764,862,0,1626,1,0,2,1,2,1,2,6,6,0,3,2003.0,2,2,474,5,5,2,0,27,0,0,0,0,0,10,2008,8,4
478,4,3,79,10637,1,3,3,0,4,0,5,2,2,0,2,8,5,2007,2008,3,1,12,13,3,336,2,4,2,0,4,1,2,1288,6,0,417,1705,1,0,1,5,1718,0,0,1718,1,0,2,0,3,1,2,7,6,1,1,2007.0,2,3,826,5,5,2,208,44,0,0,0,0,0,11,2009,8,4
200,4,4,80,8546,1,3,3,0,0,0,7,2,2,0,2,4,5,2003,2004,1,1,12,13,2,0,3,4,2,2,4,3,6,0,6,0,1121,1121,1,0,1,5,1121,0,0,1121,0,0,2,0,2,1,3,5,6,0,1,2003.0,2,2,440,5,5,2,132,64,0,0,0,0,0,7,2010,8,4
1008,4,3,43,12118,1,0,3,0,1,0,11,2,2,0,2,7,5,2004,2005,3,1,12,13,3,108,2,4,2,0,4,2,6,0,6,0,1710,1710,1,0,1,5,1710,0,0,1710,0,0,2,0,3,1,2,7,6,1,1,2004.0,0,2,550,5,5,2,100,48,0,0,180,0,0,0,2009,8,4
327,4,3,80,11600,1,3,3,0,4,0,12,2,2,0,2,6,5,1960,1960,3,1,13,14,1,175,3,4,1,4,4,3,5,565,6,0,818,1383,1,4,1,5,1383,0,0,1383,0,0,1,1,3,1,3,7,6,0,1,1960.0,2,1,292,5,5,2,0,45,0,0,0,0,0,0,2006,8,4
447,9,3,0,11214,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1999,1,1,12,13,2,0,2,4,2,2,4,3,6,0,6,0,930,930,1,2,1,5,956,930,0,1886,0,0,2,1,4,1,2,10,6,1,1,1998.0,0,2,431,5,5,2,89,0,0,0,0,0,0,5,2006,8,4
283,4,3,74,9612,1,3,3,0,4,0,21,1,2,0,2,8,5,2008,2009,1,1,12,13,3,72,2,4,2,2,4,3,6,0,6,0,1468,1468,1,0,1,5,1468,0,0,1468,0,0,2,0,3,1,2,6,6,1,1,2008.0,0,3,898,5,5,2,210,150,0,0,0,0,0,2,2009,6,5
922,4,3,65,10237,1,3,3,0,4,0,8,6,2,0,2,6,5,2005,2006,1,1,12,13,2,0,2,4,2,2,4,3,2,28,6,0,1288,1316,1,0,1,5,1316,0,0,1316,0,0,2,0,3,1,2,6,6,1,1,2005.0,0,2,397,5,5,2,100,0,0,23,0,0,0,10,2006,6,5
1089,0,1,37,3316,1,0,3,0,4,0,21,2,2,4,2,8,5,2005,2005,1,1,8,8,2,0,2,4,2,2,4,3,2,1039,6,0,208,1247,1,0,1,5,1247,0,0,1247,1,0,1,1,1,1,2,4,6,1,1,2005.0,0,2,550,5,5,2,0,84,0,0,0,0,0,0,2006,8,4
379,9,3,60,8123,1,0,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,1,12,13,1,16,3,4,2,2,4,3,6,0,6,0,982,982,1,0,1,5,1007,793,0,1800,0,0,2,1,3,1,3,7,6,1,1,2000.0,0,2,463,5,5,2,100,63,0,0,0,0,0,6,2009,8,4
1286,4,3,0,9790,1,3,3,0,4,0,14,1,2,0,2,6,5,1963,1963,3,1,6,6,1,451,3,4,1,4,4,3,0,569,5,81,678,1328,1,4,1,5,1328,0,0,1328,1,0,1,1,3,1,3,6,6,2,1,1963.0,3,2,528,5,5,2,0,26,0,0,0,0,0,6,2010,8,4
645,4,3,0,10530,1,0,3,0,0,0,12,2,2,0,2,6,5,1971,1971,3,1,9,10,2,0,3,4,1,4,4,3,0,282,3,35,664,981,1,4,1,5,981,0,0,981,1,0,1,1,3,1,3,5,6,0,5,1979.0,3,2,576,5,5,2,0,312,40,0,0,0,0,7,2007,8,4
37,4,3,74,8532,1,3,3,0,4,0,12,2,2,0,2,5,6,1954,1990,3,1,13,14,1,650,3,4,1,4,4,3,5,1213,6,0,84,1297,1,2,1,5,1297,0,0,1297,0,1,1,0,3,1,3,5,6,1,1,1954.0,0,2,498,5,5,2,0,0,0,0,0,0,0,10,2009,8,4
485,4,3,80,9600,1,3,3,0,4,0,12,2,2,0,2,5,7,1950,2007,1,1,8,8,2,0,2,4,1,4,4,3,0,607,6,0,506,1113,1,2,1,5,1113,0,0,1113,0,0,1,0,3,1,2,5,6,1,1,1950.0,3,1,264,5,5,2,0,80,120,0,0,0,0,5,2009,8,4
762,9,1,72,8640,1,3,3,0,4,0,21,2,2,0,5,7,5,2009,2009,1,1,12,13,2,0,3,4,2,2,4,2,2,24,6,0,732,756,1,0,1,5,764,783,0,1547,0,0,2,1,3,1,2,7,6,0,1,2009.0,3,2,614,5,5,2,169,45,0,0,0,0,0,6,2010,2,4
295,12,3,37,7937,1,0,3,0,1,0,11,2,2,0,7,6,6,1984,1984,1,1,6,6,2,0,3,4,1,4,4,0,2,819,6,0,184,1003,1,4,1,5,1003,0,0,1003,1,0,1,0,3,1,3,6,6,0,5,1984.0,3,2,588,5,5,2,120,0,0,0,0,0,0,7,2006,8,4
135,4,3,80,10400,1,3,3,0,4,0,14,2,2,0,2,7,6,1970,1970,3,1,9,10,1,288,3,4,2,4,4,3,6,0,6,0,1304,1304,1,2,1,5,1682,0,0,1682,0,0,2,0,3,1,3,7,6,1,1,1970.0,3,2,530,5,5,2,98,0,0,0,0,0,0,8,2008,8,4
365,10,4,59,10690,1,3,3,0,4,0,9,2,2,0,5,5,7,1920,1997,3,1,12,13,2,0,3,2,1,4,0,3,5,456,6,0,216,672,1,2,1,0,672,672,0,1344,0,0,1,0,3,1,3,6,6,0,5,1964.0,3,1,468,5,1,2,0,128,218,0,0,0,0,5,2009,8,4
255,9,3,66,8738,1,0,3,0,4,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,1,302,2,4,2,2,4,3,6,0,6,0,975,975,1,0,1,5,1005,1286,0,2291,0,0,2,1,4,1,2,8,6,1,3,1999.0,0,2,429,5,5,2,192,0,0,0,0,0,0,3,2006,8,4
128,9,3,69,7590,1,3,3,0,4,0,12,4,2,0,5,6,5,1966,1966,1,1,12,13,1,266,3,4,1,4,4,3,1,512,6,0,148,660,1,4,1,5,660,688,0,1348,0,0,1,1,3,1,3,6,6,1,1,1966.0,2,2,453,5,5,2,188,108,0,0,0,0,0,5,2006,8,4
196,4,3,79,9416,1,3,3,0,4,0,21,2,2,0,2,7,5,2007,2007,3,1,5,5,3,205,0,4,2,0,4,3,2,1126,6,0,600,1726,1,0,1,5,1726,0,0,1726,1,0,2,0,3,1,0,8,6,1,1,2007.0,0,3,786,5,5,2,171,138,0,0,266,0,0,11,2007,6,5
389,9,3,96,12474,1,3,3,0,4,0,16,2,2,0,5,10,5,2007,2008,1,1,12,13,3,272,0,4,2,0,4,0,2,1280,6,0,402,1682,1,0,1,5,1742,590,0,2332,1,0,2,1,3,1,0,9,6,1,3,2008.0,0,3,846,5,5,2,196,134,0,0,0,0,0,1,2008,6,5
718,9,3,96,10542,1,3,3,0,4,0,15,2,2,0,5,7,5,1993,1994,3,1,13,7,1,651,2,4,2,2,4,1,2,1173,6,0,138,1311,1,0,1,5,1325,1093,0,2418,1,0,2,1,3,1,2,9,6,1,1,1993.0,2,3,983,5,5,2,250,154,216,0,0,0,0,1,2008,8,4
105,9,1,75,9375,1,3,3,0,4,0,21,2,2,0,5,8,5,2003,2004,3,1,12,13,1,768,2,4,2,0,4,3,6,0,6,0,1053,1053,1,0,1,5,1053,939,0,1992,0,0,2,1,3,1,2,9,6,1,1,2003.0,2,2,648,5,5,2,140,45,0,0,0,0,0,1,2008,8,4
756,9,3,68,10769,1,0,3,0,4,0,5,2,2,0,5,8,5,2007,2007,1,1,12,13,2,0,2,4,2,2,4,0,2,20,6,0,846,866,1,0,1,5,866,902,0,1768,0,0,2,1,3,1,2,7,6,0,1,2007.0,2,2,578,5,5,2,144,105,0,0,0,0,0,0,2009,8,4
218,8,3,0,15660,1,0,3,0,0,0,6,2,2,0,0,7,9,1939,2006,1,1,12,13,1,312,2,2,1,4,4,3,1,341,6,0,457,798,1,0,1,5,1137,817,0,1954,0,1,1,1,3,1,2,8,6,2,1,1939.0,3,2,431,5,5,2,0,119,150,0,0,0,0,8,2008,8,4
544,9,3,58,17104,1,0,3,0,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,2,0,2,4,2,2,1,0,2,554,6,0,100,654,1,0,1,5,664,832,0,1496,1,0,2,1,3,1,2,7,6,1,1,2006.0,2,2,426,5,5,2,100,24,0,0,0,0,0,11,2006,6,5
350,0,3,68,7820,1,0,3,0,4,0,16,2,2,4,2,9,5,2007,2007,3,1,8,8,1,362,0,4,2,0,4,3,6,0,6,0,1869,1869,1,0,1,5,1869,0,0,1869,0,0,2,0,2,1,0,6,6,1,1,2007.0,2,2,617,5,5,2,210,54,0,0,0,0,0,2,2007,6,5
953,9,3,0,11075,1,0,3,0,4,1,11,2,2,0,5,5,4,1969,1969,1,1,6,6,1,232,3,4,1,4,4,0,0,562,3,193,29,784,1,0,1,5,1168,800,0,1968,0,1,2,1,4,1,3,7,3,1,1,1969.0,2,2,530,5,5,2,305,189,0,0,0,0,400,11,2008,8,4
1059,8,3,0,11275,1,0,1,0,0,1,6,2,2,0,0,6,7,1932,1950,1,1,8,8,1,480,3,4,1,4,4,2,5,297,3,557,0,854,1,4,1,5,1096,895,0,1991,0,0,1,1,3,1,3,7,6,1,5,1977.0,3,2,432,5,1,2,0,0,19,0,0,0,0,7,2007,8,4
864,4,1,72,8640,1,3,3,0,4,0,21,2,2,0,2,7,5,2007,2008,1,1,12,13,2,0,2,4,2,0,4,3,6,0,6,0,1372,1372,1,0,1,5,1372,0,0,1372,0,0,2,0,3,1,2,6,6,0,1,2008.0,0,2,529,5,5,2,0,140,0,0,0,0,0,8,2008,6,5
570,14,3,74,13101,1,0,3,0,4,0,12,2,2,2,2,5,5,1965,1965,1,1,6,6,1,108,3,4,1,4,4,3,3,231,6,0,1497,1728,1,4,1,5,1728,0,0,1728,0,0,2,0,6,2,3,10,6,0,5,1987.0,3,2,576,5,5,2,0,0,0,0,0,0,0,9,2008,8,4
101,9,3,77,9206,1,3,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,1,6,6,1,336,2,4,1,2,4,3,6,0,6,0,741,741,1,4,1,5,977,755,0,1732,0,0,2,1,3,1,2,7,6,1,1,1985.0,0,2,476,5,5,2,192,46,0,0,0,0,0,6,2010,8,4
947,4,3,85,14536,1,3,3,0,4,0,23,2,2,0,2,8,5,2002,2003,3,1,12,13,1,236,2,4,2,2,4,0,2,1300,6,0,316,1616,1,0,1,5,1629,0,0,1629,1,0,2,0,3,1,2,9,6,1,1,2002.0,0,3,808,5,5,2,0,252,0,0,0,0,0,9,2007,8,4
992,9,3,80,9760,1,3,3,0,4,1,12,2,2,0,5,6,8,1964,1993,3,1,13,14,1,340,3,4,1,4,4,1,1,536,5,117,169,822,1,2,1,5,1020,831,0,1851,0,0,2,1,3,1,2,7,6,1,1,1964.0,2,2,440,5,5,2,239,42,0,0,0,0,0,5,2007,8,4
449,8,4,50,6000,1,3,3,0,4,0,17,2,2,0,0,3,7,1948,2002,1,1,8,8,2,0,3,2,1,4,4,3,0,331,6,0,318,649,1,0,1,5,679,504,0,1183,0,0,1,1,2,1,3,6,6,0,5,1981.0,3,1,308,5,5,2,0,176,0,0,0,0,0,6,2007,8,4
100,4,3,0,10603,1,0,3,0,4,0,14,2,2,0,2,6,7,1977,2001,1,1,9,10,1,28,3,4,2,4,4,2,0,1200,6,0,410,1610,1,2,1,5,1610,0,0,1610,1,0,2,0,3,1,2,6,6,2,1,1977.0,2,2,480,5,5,2,168,68,0,0,0,0,0,3,2010,8,4
1378,1,4,21,1953,1,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,1,6,6,1,408,3,4,1,4,0,3,1,309,6,0,174,483,1,4,1,5,483,504,0,987,0,0,1,1,2,1,3,5,6,0,5,1973.0,3,1,264,5,5,2,72,0,0,0,0,0,0,6,2006,8,4
1051,4,3,103,11175,1,0,3,0,0,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,2,0,2,4,2,2,4,0,6,0,6,0,1316,1316,1,0,1,5,1316,0,0,1316,0,0,2,0,3,1,2,6,6,1,1,2007.0,0,2,440,5,5,2,0,20,0,0,0,0,0,10,2007,6,5
482,10,4,50,2500,1,3,3,0,0,0,17,2,2,0,5,7,8,1915,2005,1,1,11,12,2,0,2,4,2,4,4,3,0,299,6,0,611,910,1,0,1,5,916,910,0,1826,1,0,1,1,4,1,0,7,3,1,1,1915.0,3,1,164,1,1,2,0,0,0,0,0,0,0,6,2009,8,4
1054,9,3,90,11367,1,3,3,0,0,0,5,2,2,0,5,8,5,2002,2002,1,1,12,13,1,210,2,4,2,2,4,2,2,932,6,0,133,1065,1,0,1,5,1091,898,0,1989,1,0,2,1,3,1,2,7,6,1,1,2002.0,0,2,586,5,5,2,199,60,0,0,0,0,0,9,2006,8,4
36,4,3,112,10859,1,3,3,0,0,0,5,2,2,0,2,5,5,1994,1995,1,1,12,13,2,0,3,4,2,2,4,3,6,0,6,0,1097,1097,1,0,1,5,1097,0,0,1097,0,0,1,1,3,1,3,6,6,0,1,1995.0,3,2,672,5,5,2,392,64,0,0,0,0,0,6,2009,8,4
639,0,3,53,3982,1,3,3,0,4,0,0,2,2,4,2,8,5,2006,2006,3,1,12,13,2,0,2,4,2,2,1,0,2,1154,6,0,366,1520,1,0,1,5,1567,0,0,1567,1,0,2,0,1,1,0,7,6,1,1,2006.0,0,3,648,5,5,2,312,0,0,0,0,0,0,10,2006,6,5
234,9,3,0,7851,1,3,3,0,4,0,8,2,2,0,5,6,5,2002,2002,1,1,12,13,2,0,2,4,2,2,4,3,2,625,6,0,235,860,1,0,1,5,860,1100,0,1960,1,0,2,1,4,1,2,8,6,2,3,2002.0,0,2,440,5,5,2,288,48,0,0,0,0,0,8,2010,8,4
818,12,3,80,8816,1,3,3,0,4,0,4,2,2,0,7,6,7,1971,1971,1,1,6,6,1,80,3,4,1,4,4,0,2,504,6,0,506,1010,1,2,1,5,1052,0,0,1052,1,0,1,0,3,1,3,6,6,0,1,1971.0,3,2,440,5,5,2,0,0,0,0,0,0,0,6,2010,8,4
453,9,1,75,9000,1,3,3,0,4,0,21,2,2,0,5,8,5,2008,2008,1,1,12,13,2,0,2,4,2,2,4,3,6,0,6,0,768,768,1,0,1,5,786,804,0,1590,0,0,2,1,3,1,2,6,6,0,1,2008.0,2,2,676,5,5,2,0,30,0,0,0,0,0,6,2009,8,4
72,9,3,74,10141,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1998,1,1,12,13,1,40,3,4,2,2,4,3,6,0,6,0,832,832,1,2,1,5,885,833,0,1718,0,0,2,1,3,1,3,7,6,1,1,1998.0,0,2,427,5,5,2,0,94,0,0,291,0,0,2,2009,8,4
333,0,4,59,8198,1,3,3,0,3,0,16,2,2,4,2,7,5,2004,2004,1,1,12,13,3,146,2,4,2,2,4,0,2,720,6,0,638,1358,1,0,1,5,1358,0,0,1358,1,0,2,0,2,1,2,6,6,1,1,2004.0,2,2,484,5,5,2,192,30,0,0,0,0,0,5,2008,8,4
146,5,4,51,6120,1,3,3,0,0,0,3,2,2,0,2,5,7,1931,1993,1,1,13,14,2,0,3,4,0,4,4,3,1,209,6,0,506,715,1,4,1,0,875,0,0,875,1,0,1,0,2,1,3,5,6,0,5,1931.0,3,1,180,1,5,2,48,0,0,0,0,0,0,9,2009,8,4
754,4,3,61,7930,1,3,3,0,4,0,12,2,2,0,2,6,8,1969,2005,1,1,9,10,2,0,3,4,1,4,4,3,2,439,3,472,115,1026,1,2,1,5,1026,0,0,1026,1,0,1,0,3,1,2,5,6,0,5,1969.0,2,2,440,5,5,2,171,48,0,0,0,0,0,5,2009,8,4
1035,4,3,0,11500,1,0,3,0,1,0,7,2,2,0,2,4,3,1957,1957,1,1,13,14,2,0,3,2,3,3,2,3,4,0,4,0,0,0,1,0,0,5,845,0,0,845,0,0,1,0,3,1,3,5,6,0,5,1957.0,3,1,290,5,5,0,186,0,0,0,0,0,0,4,2009,8,4
305,4,3,80,10386,1,3,3,0,4,0,5,2,2,0,2,8,5,2004,2005,1,1,5,5,3,246,2,4,2,2,4,3,2,1464,6,0,536,2000,1,0,1,5,2000,0,0,2000,1,0,2,0,3,1,2,8,6,0,1,2004.0,0,3,888,5,5,2,168,0,0,0,0,0,0,5,2007,8,4
629,12,3,82,9020,1,3,3,0,0,0,12,1,2,0,7,6,5,1964,1964,1,7,9,14,1,259,3,4,1,4,4,1,2,624,5,336,288,1248,1,4,1,5,1350,0,0,1350,1,0,1,1,3,1,3,6,6,0,1,1964.0,2,2,520,5,5,2,176,0,0,0,0,0,0,6,2008,8,4
890,8,3,60,8064,1,3,3,0,0,0,12,0,2,0,0,5,7,1949,2006,1,1,8,8,2,0,3,2,1,4,4,2,6,0,6,0,672,672,1,0,1,5,672,252,0,924,0,0,1,0,3,1,3,6,6,1,5,2003.0,3,2,576,5,5,2,0,0,0,0,0,0,2000,5,2007,8,4
163,7,3,55,5500,1,3,3,0,4,0,17,2,2,0,1,4,6,1956,1956,1,1,8,8,2,0,3,4,1,4,4,3,6,0,6,0,882,882,1,0,1,5,882,0,0,882,0,0,1,0,1,1,3,4,6,0,6,1980.0,1,0,0,3,3,2,0,0,0,0,0,0,0,0,2007,8,4
630,10,4,50,9000,1,3,3,0,0,0,17,0,2,0,5,5,6,1880,1991,1,1,12,13,2,0,3,4,0,1,0,3,6,0,6,0,636,636,1,4,1,0,1089,661,0,1750,0,0,1,0,3,1,0,8,6,0,5,1937.0,3,1,240,1,4,0,0,0,293,0,0,0,0,6,2006,8,0
136,4,3,0,10355,1,0,3,0,0,0,12,2,2,0,2,5,5,1967,1967,1,1,8,8,1,196,3,4,1,4,4,3,1,695,6,0,519,1214,1,4,1,5,1214,0,0,1214,0,0,2,0,3,1,3,5,6,1,1,1967.0,2,1,318,5,5,2,0,111,0,0,0,0,0,5,2007,8,4
50,9,3,0,13869,1,1,3,0,0,0,8,2,2,0,5,6,6,1997,1997,1,1,12,13,2,0,3,4,2,2,4,0,2,182,6,0,612,794,1,2,1,5,794,676,0,1470,0,1,2,0,3,1,3,6,6,0,1,1997.0,0,2,388,5,5,2,0,75,0,0,0,0,0,5,2007,8,4
643,9,3,80,10793,1,3,3,0,4,0,14,6,2,0,5,5,5,1969,1969,4,1,14,6,1,263,3,4,1,4,4,3,5,493,1,287,0,780,1,0,1,5,780,840,0,1620,0,0,2,1,4,1,3,7,2,0,1,1969.0,0,2,462,5,5,2,208,0,0,0,0,0,0,0,2007,8,4
1142,9,3,77,9965,1,3,3,0,4,0,5,2,2,0,5,8,5,2006,2007,3,1,12,13,3,340,2,4,2,0,4,1,2,1150,6,0,316,1466,1,0,1,5,1466,1362,0,2828,1,0,3,0,4,1,2,11,6,1,3,2006.0,2,3,1052,5,5,2,125,144,0,0,0,0,0,0,2007,6,5
1116,12,3,0,7750,1,3,3,0,4,0,8,2,2,0,7,8,5,2002,2002,3,1,12,13,2,0,2,4,2,2,4,3,2,353,6,0,55,408,1,0,1,5,779,640,0,1419,1,0,2,1,3,1,2,7,6,1,3,2002.0,0,2,527,5,5,2,120,0,0,0,0,0,0,7,2009,8,4
569,14,3,0,7032,1,0,3,0,0,0,12,2,2,2,6,5,5,1979,1979,1,1,8,8,2,0,3,4,1,2,4,1,2,943,6,0,0,943,1,4,1,5,943,0,0,943,1,0,1,0,2,1,3,4,6,2,5,1979.0,3,2,600,5,5,2,42,0,0,0,0,0,0,2,2006,8,4
1110,9,3,0,8000,1,3,3,0,4,0,8,2,2,0,5,6,5,1995,1996,1,1,6,6,2,0,3,4,2,2,4,3,2,219,6,0,554,773,1,2,1,5,773,885,0,1658,1,0,2,1,3,1,3,8,6,1,1,1995.0,0,2,431,5,5,2,224,84,0,0,0,0,0,6,2008,8,4
669,5,3,80,11600,1,3,3,0,4,0,6,2,2,0,2,4,5,1922,1950,1,1,8,8,2,0,3,4,0,1,4,3,6,0,6,0,700,700,1,0,1,5,1180,0,0,1180,0,0,1,0,2,1,1,5,6,1,5,1922.0,3,1,252,5,1,2,0,0,67,0,0,0,0,5,2006,8,4
553,4,3,67,8777,1,3,3,0,4,0,7,1,2,0,2,4,5,1949,2003,1,1,12,13,2,0,3,4,1,3,2,3,4,0,4,0,0,0,1,0,1,5,1126,0,0,1126,0,0,2,0,2,1,2,5,6,0,5,2002.0,0,2,520,5,5,0,0,96,0,0,0,0,0,8,2009,8,4
752,4,3,79,9236,1,0,3,0,4,0,5,2,2,0,2,6,5,1997,1997,1,1,12,13,2,0,3,2,2,2,4,1,2,1200,6,0,279,1479,1,0,1,5,1494,0,0,1494,1,0,2,0,3,1,2,6,6,0,1,1997.0,2,2,576,5,5,2,168,27,0,0,0,0,0,5,2006,8,4
266,9,3,70,11207,1,0,1,0,2,0,8,2,2,0,5,6,5,1997,1997,1,1,12,13,2,0,3,4,2,2,4,0,2,714,6,0,88,802,1,2,1,5,802,709,0,1511,1,0,2,1,3,1,3,8,6,1,1,1997.0,0,2,413,5,5,2,95,75,0,0,0,0,0,6,2006,8,4
321,9,3,99,12099,1,0,3,0,4,0,16,2,2,0,5,8,5,2004,2004,1,1,12,13,1,388,2,4,2,0,4,0,2,970,6,0,166,1136,1,0,1,5,1136,1332,0,2468,1,0,2,1,4,1,2,10,6,1,3,2004.0,0,3,872,5,5,2,184,154,0,0,0,0,0,6,2007,8,4
313,4,3,150,215245,1,2,2,0,4,2,23,2,2,0,2,7,5,1965,1965,3,1,3,3,2,0,3,4,1,2,4,1,0,1236,5,820,80,2136,2,4,1,5,2036,0,0,2036,2,0,2,0,3,1,3,8,6,2,1,1965.0,2,2,513,5,5,2,0,0,0,0,0,0,0,6,2009,8,4
138,9,3,73,9066,1,0,3,0,4,0,5,2,2,0,5,8,5,1999,2000,1,1,12,13,1,320,2,4,2,2,4,2,2,668,6,0,336,1004,1,0,1,5,1004,848,0,1852,0,0,2,1,3,1,2,7,6,2,1,1999.0,0,3,660,5,5,2,224,106,0,0,0,0,0,2,2008,8,4
432,1,4,24,1920,1,3,3,0,4,0,2,2,2,4,5,5,5,1971,1971,1,1,6,6,1,376,3,4,1,4,4,3,0,471,6,0,294,765,1,0,1,5,765,600,0,1365,1,0,1,1,2,1,3,6,2,0,5,1971.0,3,2,440,5,5,2,240,36,0,0,0,0,0,1,2007,8,4
1413,4,3,88,10994,1,0,3,0,0,0,20,2,2,0,2,8,5,2005,2006,1,1,12,13,3,366,2,4,2,2,1,3,2,976,6,0,868,1844,1,0,1,5,1844,0,0,1844,1,0,2,0,2,1,2,7,6,1,1,2005.0,0,2,620,5,5,2,165,44,0,0,0,0,0,11,2009,0,0
495,5,0,60,7879,1,3,3,0,4,0,9,2,2,0,2,4,5,1920,1950,1,1,13,14,2,0,3,4,1,4,4,3,5,495,6,0,225,720,1,4,0,0,720,0,0,720,0,0,1,0,2,1,3,4,6,0,6,1980.0,1,0,0,3,3,0,0,523,115,0,0,0,0,9,2009,8,0
51,8,4,52,6240,1,3,3,0,4,0,3,2,2,0,0,6,6,1934,1950,1,1,13,14,2,0,3,4,2,4,4,3,6,0,6,0,816,816,1,4,1,5,816,0,360,1176,0,0,1,0,3,1,3,6,6,1,5,1985.0,3,2,528,5,5,2,112,0,0,0,0,0,400,11,2006,8,4
614,2,4,21,1491,1,3,3,0,4,0,10,2,2,4,6,4,6,1972,1972,1,1,5,5,2,0,3,4,1,2,4,0,3,150,2,480,0,630,1,0,1,5,630,0,0,630,1,0,1,0,1,1,3,3,6,0,6,1980.0,1,0,0,3,3,2,96,24,0,0,0,0,0,8,2010,8,4
1031,11,3,102,15863,1,3,3,0,0,0,18,2,2,0,3,7,3,1920,1970,1,1,13,10,2,0,3,4,0,4,4,3,2,523,6,0,301,824,1,0,1,5,1687,998,397,3082,1,0,2,1,5,1,3,12,6,2,2,1970.0,0,2,672,5,5,2,136,63,0,0,0,0,0,1,2009,8,4
1190,3,3,0,32463,1,3,2,0,4,1,11,2,2,1,2,4,4,1961,1975,1,1,8,8,3,149,3,2,1,4,4,0,1,1159,6,0,90,1249,1,0,1,5,1622,0,0,1622,1,0,1,0,3,1,3,7,6,1,0,1975.0,0,4,1356,5,5,2,439,0,0,0,0,0,0,7,2007,8,4
1052,9,3,100,9500,1,3,3,0,0,0,12,0,2,0,5,6,6,1964,1978,1,1,12,13,0,272,3,4,1,4,4,3,5,442,6,0,374,816,1,4,1,5,1127,850,0,1977,0,1,1,1,4,1,3,9,6,1,1,1964.0,2,2,540,5,5,2,0,52,0,0,0,0,0,6,2007,8,4
542,4,3,78,10140,1,3,3,0,4,0,14,6,2,0,2,7,5,1998,1999,3,1,12,13,2,0,2,4,2,0,4,3,3,144,2,1127,379,1650,1,0,1,5,1680,0,0,1680,1,0,2,0,3,1,2,7,0,1,1,1998.0,0,2,583,5,5,2,78,73,0,0,0,0,0,6,2009,8,4
1102,4,3,70,7000,1,3,3,0,4,0,12,2,2,0,2,5,7,1960,2002,1,1,13,14,1,45,3,4,1,4,4,3,5,588,6,0,422,1010,1,0,1,5,1134,0,0,1134,0,0,1,0,2,1,3,6,6,0,1,1960.0,2,1,254,5,5,2,0,16,0,0,0,0,0,0,2007,8,3
281,4,1,60,7200,1,3,3,0,4,0,21,2,2,0,2,6,5,2006,2006,1,1,12,13,3,68,2,4,2,2,4,3,2,905,6,0,357,1262,1,2,1,5,1262,0,0,1262,0,0,2,0,2,1,2,5,6,0,1,2006.0,0,2,572,5,5,2,0,120,0,0,0,0,0,8,2006,6,5
1389,8,4,60,6000,1,3,3,0,4,0,3,2,2,0,0,6,6,1941,1950,1,1,13,14,2,0,3,2,0,4,1,3,0,375,6,0,360,735,1,0,1,5,869,349,0,1218,0,1,1,0,3,1,3,6,6,1,5,2003.0,3,2,440,5,5,2,0,0,0,0,0,0,0,7,2007,8,4
246,3,4,69,9142,1,3,3,0,4,0,17,2,2,1,5,6,8,1910,1950,1,1,0,0,2,0,3,1,4,1,4,3,6,0,6,0,1020,1020,1,2,0,2,908,1020,0,1928,0,0,2,0,4,2,1,9,6,0,5,1910.0,3,1,440,4,4,2,0,60,112,0,0,0,0,0,2006,8,4
